Frequency,APSD,sd
43120,1.4763e-07,7.783e-10
43123.2,1.47312e-07,7.76648e-10
43126.4,1.48054e-07,7.80448e-10
43129.6,1.48554e-07,7.8316e-10
43132.8,1.48216e-07,7.81363e-10
43136,1.47071e-07,7.75246e-10
43139.2,1.45842e-07,7.68756e-10
43142.4,1.47452e-07,7.77236e-10
43145.6,1.46165e-07,7.70463e-10
43148.8,1.46739e-07,7.73484e-10
43152,1.48092e-07,7.80782e-10
43155.2,1.47476e-07,7.77482e-10
43158.4,1.46462e-07,7.72043e-10
43161.6,1.45913e-07,7.69172e-10
43164.8,1.45624e-07,7.67674e-10
43168,1.47394e-07,7.77045e-10
43171.2,1.46979e-07,7.74897e-10
43174.4,1.46891e-07,7.74428e-10
43177.6,1.47158e-07,7.75666e-10
43180.8,1.46746e-07,7.73605e-10
43184,1.47004e-07,7.74913e-10
43187.2,1.47128e-07,7.75537e-10
43190.4,1.46384e-07,7.71628e-10
43193.6,1.47127e-07,7.75646e-10
43196.8,1.48098e-07,7.80625e-10
43200,1.47182e-07,7.75813e-10
43203.2,1.47585e-07,7.77971e-10
43206.4,1.46533e-07,7.72473e-10
43209.6,1.45695e-07,7.67983e-10
43212.8,1.47204e-07,7.75991e-10
43216,1.45003e-07,7.64327e-10
43219.2,1.45368e-07,7.66252e-10
43222.4,1.45778e-07,7.68438e-10
43225.6,1.46591e-07,7.72728e-10
43228.8,1.45968e-07,7.69427e-10
43232,1.46078e-07,7.69993e-10
43235.2,1.46596e-07,7.72721e-10
43238.4,1.47528e-07,7.77702e-10
43241.6,1.47273e-07,7.76337e-10
43244.8,1.47429e-07,7.77095e-10
43248,1.47297e-07,7.76475e-10
43251.2,1.48614e-07,7.83345e-10
43254.4,1.47571e-07,7.7788e-10
43257.6,1.47224e-07,7.76126e-10
43260.8,1.47316e-07,7.76517e-10
43264,1.47563e-07,7.77852e-10
43267.2,1.47566e-07,7.77884e-10
43270.4,1.47082e-07,7.75383e-10
43273.6,1.47304e-07,7.76478e-10
43276.8,1.48074e-07,7.80517e-10
43280,1.46809e-07,7.73877e-10
43283.2,1.45726e-07,7.68139e-10
43286.4,1.46018e-07,7.69722e-10
43289.6,1.46521e-07,7.72353e-10
43292.8,1.47591e-07,7.78027e-10
43296,1.45898e-07,7.69105e-10
43299.2,1.46284e-07,7.71093e-10
43302.4,1.46836e-07,7.73917e-10
43305.6,1.4654e-07,7.72408e-10
43308.8,1.46717e-07,7.73418e-10
43312,1.4744e-07,7.77277e-10
43315.2,1.46634e-07,7.73003e-10
43318.4,1.45941e-07,7.69317e-10
43321.6,1.46046e-07,7.69785e-10
43324.8,1.45457e-07,7.66792e-10
43328,1.48106e-07,7.80686e-10
43331.2,1.47912e-07,7.7976e-10
43334.4,1.45678e-07,7.67925e-10
43337.6,1.46713e-07,7.73484e-10
43340.8,1.46116e-07,7.70343e-10
43344,1.46149e-07,7.70445e-10
43347.2,1.4679e-07,7.73773e-10
43350.4,1.47462e-07,7.77339e-10
43353.6,1.4677e-07,7.73818e-10
43356.8,1.45491e-07,7.66956e-10
43360,1.45545e-07,7.67288e-10
43363.2,1.46876e-07,7.74237e-10
43366.4,1.4717e-07,7.75768e-10
43369.6,1.47588e-07,7.78026e-10
43372.8,1.46361e-07,7.71561e-10
43376,1.47291e-07,7.7644e-10
43379.2,1.46946e-07,7.74606e-10
43382.4,1.4622e-07,7.70766e-10
43385.6,1.47364e-07,7.76814e-10
43388.8,1.47982e-07,7.80156e-10
43392,1.48063e-07,7.80476e-10
43395.2,1.46641e-07,7.73046e-10
43398.4,1.47075e-07,7.75295e-10
43401.6,1.46389e-07,7.7178e-10
43404.8,1.46034e-07,7.69737e-10
43408,1.45585e-07,7.67408e-10
43411.2,1.47547e-07,7.77757e-10
43414.4,1.46819e-07,7.73943e-10
43417.6,1.471e-07,7.75352e-10
43420.8,1.46594e-07,7.72755e-10
43424,1.45874e-07,7.68925e-10
43427.2,1.45922e-07,7.69207e-10
43430.4,1.47027e-07,7.75025e-10
43433.6,1.48071e-07,7.80618e-10
43436.8,1.47117e-07,7.75474e-10
43440,1.46624e-07,7.72936e-10
43443.2,1.4739e-07,7.76995e-10
43446.4,1.47103e-07,7.7549e-10
43449.6,1.46243e-07,7.70859e-10
43452.8,1.46768e-07,7.73665e-10
43456,1.4739e-07,7.76928e-10
43459.2,1.47723e-07,7.78653e-10
43462.4,1.47063e-07,7.75123e-10
43465.6,1.46945e-07,7.74647e-10
43468.8,1.46762e-07,7.73701e-10
43472,1.46659e-07,7.731e-10
43475.2,1.46843e-07,7.7416e-10
43478.4,1.46283e-07,7.71108e-10
43481.6,1.46524e-07,7.7234e-10
43484.8,1.45851e-07,7.68765e-10
43488,1.45353e-07,7.66159e-10
43491.2,1.46183e-07,7.70526e-10
43494.4,1.46598e-07,7.72789e-10
43497.6,1.46441e-07,7.71996e-10
43500.8,1.46262e-07,7.70984e-10
43504,1.4583e-07,7.68677e-10
43507.2,1.45668e-07,7.67811e-10
43510.4,1.45685e-07,7.67933e-10
43513.6,1.47207e-07,7.76008e-10
43516.8,1.47589e-07,7.78008e-10
43520,1.47614e-07,7.78127e-10
43523.2,1.47265e-07,7.76431e-10
43526.4,1.46168e-07,7.70528e-10
43529.6,1.459e-07,7.69018e-10
43532.8,1.47084e-07,7.75307e-10
43536,1.47347e-07,7.76686e-10
43539.2,1.46302e-07,7.71167e-10
43542.4,1.45949e-07,7.69269e-10
43545.6,1.46608e-07,7.73006e-10
43548.8,1.47593e-07,7.78105e-10
43552,1.47953e-07,7.79908e-10
43555.2,1.47161e-07,7.75737e-10
43558.4,1.46971e-07,7.74681e-10
43561.6,1.47134e-07,7.75535e-10
43564.8,1.46856e-07,7.74036e-10
43568,1.4665e-07,7.73033e-10
43571.2,1.45335e-07,7.66088e-10
43574.4,1.47121e-07,7.75491e-10
43577.6,1.4788e-07,7.79448e-10
43580.8,1.47366e-07,7.76737e-10
43584,1.46066e-07,7.69912e-10
43587.2,1.46852e-07,7.74108e-10
43590.4,1.47006e-07,7.7493e-10
43593.6,1.46336e-07,7.71387e-10
43596.8,1.46534e-07,7.72351e-10
43600,1.46771e-07,7.73784e-10
43603.2,1.46448e-07,7.72038e-10
43606.4,1.46669e-07,7.73165e-10
43609.6,1.47671e-07,7.78532e-10
43612.8,1.48108e-07,7.8075e-10
43616,1.47326e-07,7.76626e-10
43619.2,1.45929e-07,7.69247e-10
43622.4,1.45652e-07,7.67803e-10
43625.6,1.45964e-07,7.69427e-10
43628.8,1.4729e-07,7.76343e-10
43632,1.47126e-07,7.75496e-10
43635.2,1.45519e-07,7.67101e-10
43638.4,1.45573e-07,7.6744e-10
43641.6,1.46287e-07,7.71243e-10
43644.8,1.46962e-07,7.7479e-10
43648,1.47425e-07,7.77098e-10
43651.2,1.46573e-07,7.72639e-10
43654.4,1.46126e-07,7.70274e-10
43657.6,1.46056e-07,7.69985e-10
43660.8,1.47229e-07,7.75995e-10
43664,1.46166e-07,7.70484e-10
43667.2,1.47132e-07,7.75763e-10
43670.4,1.46905e-07,7.74412e-10
43673.6,1.4666e-07,7.73087e-10
43676.8,1.47331e-07,7.76581e-10
43680,1.47681e-07,7.78462e-10
43683.2,1.46561e-07,7.72628e-10
43686.4,1.45892e-07,7.69043e-10
43689.6,1.46625e-07,7.73034e-10
43692.8,1.46186e-07,7.70837e-10
43696,1.45468e-07,7.66895e-10
43699.2,1.44924e-07,7.6397e-10
43702.4,1.47197e-07,7.76003e-10
43705.6,1.47207e-07,7.75986e-10
43708.8,1.47067e-07,7.752e-10
43712,1.47588e-07,7.78071e-10
43715.2,1.48226e-07,7.81262e-10
43718.4,1.48117e-07,7.80762e-10
43721.6,1.4646e-07,7.71998e-10
43724.8,1.46069e-07,7.69987e-10
43728,1.46079e-07,7.70074e-10
43731.2,1.47035e-07,7.75097e-10
43734.4,1.47427e-07,7.77176e-10
43737.6,1.47539e-07,7.77767e-10
43740.8,1.46244e-07,7.70955e-10
43744,1.45322e-07,7.66006e-10
43747.2,1.46235e-07,7.70798e-10
43750.4,1.46818e-07,7.73975e-10
43753.6,1.47332e-07,7.76558e-10
43756.8,1.48283e-07,7.81617e-10
43760,1.46663e-07,7.73106e-10
43763.2,1.47605e-07,7.78136e-10
43766.4,1.47802e-07,7.79189e-10
43769.6,1.46109e-07,7.70226e-10
43772.8,1.46458e-07,7.72019e-10
43776,1.46976e-07,7.74834e-10
43779.2,1.47492e-07,7.77471e-10
43782.4,1.46478e-07,7.72114e-10
43785.6,1.44945e-07,7.64047e-10
43788.8,1.45247e-07,7.6572e-10
43792,1.46224e-07,7.70786e-10
43795.2,1.47856e-07,7.79337e-10
43798.4,1.47561e-07,7.77775e-10
43801.6,1.46939e-07,7.74529e-10
43804.8,1.45919e-07,7.69232e-10
43808,1.46141e-07,7.7039e-10
43811.2,1.47309e-07,7.76533e-10
43814.4,1.47529e-07,7.77702e-10
43817.6,1.46732e-07,7.73447e-10
43820.8,1.45801e-07,7.68634e-10
43824,1.45734e-07,7.68221e-10
43827.2,1.45088e-07,7.64843e-10
43830.4,1.46674e-07,7.73229e-10
43833.6,1.47669e-07,7.78458e-10
43836.8,1.47642e-07,7.78266e-10
43840,1.46993e-07,7.74889e-10
43843.2,1.46684e-07,7.73211e-10
43846.4,1.46403e-07,7.7168e-10
43849.6,1.47488e-07,7.77422e-10
43852.8,1.47979e-07,7.79994e-10
43856,1.47968e-07,7.79896e-10
43859.2,1.46959e-07,7.74692e-10
43862.4,1.46474e-07,7.7216e-10
43865.6,1.44636e-07,7.62471e-10
43868.8,1.46402e-07,7.71704e-10
43872,1.46448e-07,7.71893e-10
43875.2,1.45978e-07,7.69451e-10
43878.4,1.46789e-07,7.73768e-10
43881.6,1.46084e-07,7.70029e-10
43884.8,1.46593e-07,7.72653e-10
43888,1.47159e-07,7.75676e-10
43891.2,1.4753e-07,7.77673e-10
43894.4,1.47258e-07,7.76255e-10
43897.6,1.4599e-07,7.69598e-10
43900.8,1.4674e-07,7.73529e-10
43904,1.46935e-07,7.74538e-10
43907.2,1.45863e-07,7.68919e-10
43910.4,1.45092e-07,7.64897e-10
43913.6,1.46166e-07,7.70469e-10
43916.8,1.47143e-07,7.75587e-10
43920,1.4659e-07,7.72694e-10
43923.2,1.46648e-07,7.72966e-10
43926.4,1.46109e-07,7.70126e-10
43929.6,1.46048e-07,7.69942e-10
43932.8,1.47201e-07,7.75924e-10
43936,1.46907e-07,7.74509e-10
43939.2,1.46683e-07,7.73175e-10
43942.4,1.45164e-07,7.65165e-10
43945.6,1.4559e-07,7.67454e-10
43948.8,1.46986e-07,7.74875e-10
43952,1.46865e-07,7.74158e-10
43955.2,1.46598e-07,7.72779e-10
43958.4,1.47092e-07,7.75411e-10
43961.6,1.46117e-07,7.70218e-10
43964.8,1.46387e-07,7.71632e-10
43968,1.45925e-07,7.69155e-10
43971.2,1.46478e-07,7.72136e-10
43974.4,1.46887e-07,7.74312e-10
43977.6,1.46338e-07,7.71378e-10
43980.8,1.44793e-07,7.63256e-10
43984,1.45256e-07,7.65671e-10
43987.2,1.46778e-07,7.73682e-10
43990.4,1.45723e-07,7.68136e-10
43993.6,1.45635e-07,7.67721e-10
43996.8,1.46386e-07,7.71602e-10
44000,1.45547e-07,7.67174e-10
44003.2,1.44155e-07,7.59831e-10
44006.4,1.45352e-07,7.6623e-10
44009.6,1.46271e-07,7.71078e-10
44012.8,1.46979e-07,7.74794e-10
44016,1.46829e-07,7.73953e-10
44019.2,1.48449e-07,7.82488e-10
44022.4,1.47814e-07,7.79084e-10
44025.6,1.47715e-07,7.78595e-10
44028.8,1.47706e-07,7.78565e-10
44032,1.46349e-07,7.71482e-10
44035.2,1.45884e-07,7.6902e-10
44038.4,1.4702e-07,7.74995e-10
44041.6,1.46191e-07,7.70572e-10
44044.8,1.47036e-07,7.75058e-10
44048,1.47346e-07,7.76762e-10
44051.2,1.47607e-07,7.78106e-10
44054.4,1.47686e-07,7.78489e-10
44057.6,1.45428e-07,7.66552e-10
44060.8,1.45301e-07,7.65943e-10
44064,1.45765e-07,7.68384e-10
44067.2,1.46701e-07,7.73337e-10
44070.4,1.47476e-07,7.7739e-10
44073.6,1.47135e-07,7.75547e-10
44076.8,1.47037e-07,7.75048e-10
44080,1.46501e-07,7.7225e-10
44083.2,1.4778e-07,7.78978e-10
44086.4,1.46551e-07,7.72471e-10
44089.6,1.46171e-07,7.705e-10
44092.8,1.4618e-07,7.70568e-10
44096,1.45598e-07,7.67443e-10
44099.2,1.46242e-07,7.70948e-10
44102.4,1.46985e-07,7.74848e-10
44105.6,1.4688e-07,7.74264e-10
44108.8,1.46205e-07,7.70734e-10
44112,1.47077e-07,7.75322e-10
44115.2,1.47908e-07,7.79649e-10
44118.4,1.47234e-07,7.76089e-10
44121.6,1.47986e-07,7.80043e-10
44124.8,1.46866e-07,7.74263e-10
44128,1.46129e-07,7.70452e-10
44131.2,1.46545e-07,7.72457e-10
44134.4,1.46698e-07,7.7336e-10
44137.6,1.45947e-07,7.69376e-10
44140.8,1.46673e-07,7.73097e-10
44144,1.47182e-07,7.75832e-10
44147.2,1.47107e-07,7.75415e-10
44150.4,1.46861e-07,7.74178e-10
44153.6,1.46171e-07,7.7045e-10
44156.8,1.47084e-07,7.75356e-10
44160,1.46864e-07,7.74291e-10
44163.2,1.46768e-07,7.73691e-10
44166.4,1.46065e-07,7.69887e-10
44169.6,1.47028e-07,7.75043e-10
44172.8,1.47643e-07,7.78364e-10
44176,1.4666e-07,7.73094e-10
44179.2,1.46814e-07,7.73911e-10
44182.4,1.46793e-07,7.73731e-10
44185.6,1.47404e-07,7.77063e-10
44188.8,1.47391e-07,7.76965e-10
44192,1.47629e-07,7.78149e-10
44195.2,1.47116e-07,7.75454e-10
44198.4,1.47338e-07,7.76672e-10
44201.6,1.46422e-07,7.71822e-10
44204.8,1.4593e-07,7.69229e-10
44208,1.47221e-07,7.76048e-10
44211.2,1.46845e-07,7.74059e-10
44214.4,1.47289e-07,7.76407e-10
44217.6,1.47037e-07,7.75025e-10
44220.8,1.47259e-07,7.76235e-10
44224,1.48609e-07,7.83407e-10
44227.2,1.4813e-07,7.80833e-10
44230.4,1.4741e-07,7.76993e-10
44233.6,1.47282e-07,7.76374e-10
44236.8,1.45751e-07,7.68219e-10
44240,1.4632e-07,7.7126e-10
44243.2,1.46353e-07,7.71488e-10
44246.4,1.46351e-07,7.71513e-10
44249.6,1.46367e-07,7.71511e-10
44252.8,1.46313e-07,7.71241e-10
44256,1.46312e-07,7.71323e-10
44259.2,1.45603e-07,7.67583e-10
44262.4,1.46787e-07,7.73771e-10
44265.6,1.48093e-07,7.80587e-10
44268.8,1.47338e-07,7.7673e-10
44272,1.46455e-07,7.72016e-10
44275.2,1.46068e-07,7.70022e-10
44278.4,1.47429e-07,7.7716e-10
44281.6,1.46372e-07,7.71575e-10
44284.8,1.4634e-07,7.71412e-10
44288,1.47325e-07,7.76554e-10
44291.2,1.46328e-07,7.71398e-10
44294.4,1.47666e-07,7.78441e-10
44297.6,1.47456e-07,7.77283e-10
44300.8,1.46344e-07,7.71382e-10
44304,1.46138e-07,7.70391e-10
44307.2,1.46485e-07,7.72374e-10
44310.4,1.47742e-07,7.78756e-10
44313.6,1.47335e-07,7.76727e-10
44316.8,1.46034e-07,7.69813e-10
44320,1.45484e-07,7.66897e-10
44323.2,1.46494e-07,7.72179e-10
44326.4,1.46856e-07,7.74174e-10
44329.6,1.46657e-07,7.73048e-10
44332.8,1.47038e-07,7.75096e-10
44336,1.46744e-07,7.73645e-10
44339.2,1.47458e-07,7.7726e-10
44342.4,1.46824e-07,7.73927e-10
44345.6,1.47357e-07,7.76776e-10
44348.8,1.4839e-07,7.8223e-10
44352,1.4803e-07,7.80289e-10
44355.2,1.46201e-07,7.70676e-10
44358.4,1.45935e-07,7.69287e-10
44361.6,1.46286e-07,7.71197e-10
44364.8,1.47738e-07,7.78788e-10
44368,1.47861e-07,7.79454e-10
44371.2,1.46446e-07,7.72019e-10
44374.4,1.46187e-07,7.70647e-10
44377.6,1.47942e-07,7.7984e-10
44380.8,1.47262e-07,7.76233e-10
44384,1.46369e-07,7.71503e-10
44387.2,1.46446e-07,7.71927e-10
44390.4,1.47099e-07,7.75367e-10
44393.6,1.47406e-07,7.77002e-10
44396.8,1.46709e-07,7.73296e-10
44400,1.46796e-07,7.7384e-10
44403.2,1.46529e-07,7.72449e-10
44406.4,1.47008e-07,7.7493e-10
44409.6,1.47511e-07,7.77618e-10
44412.8,1.47137e-07,7.75586e-10
44416,1.46343e-07,7.71415e-10
44419.2,1.46145e-07,7.70373e-10
44422.4,1.463e-07,7.71246e-10
44425.6,1.47006e-07,7.74852e-10
44428.8,1.46395e-07,7.71656e-10
44432,1.46877e-07,7.74254e-10
44435.2,1.46737e-07,7.73487e-10
44438.4,1.45684e-07,7.67962e-10
44441.6,1.45544e-07,7.67171e-10
44444.8,1.46869e-07,7.74234e-10
44448,1.46687e-07,7.7324e-10
44451.2,1.45362e-07,7.66241e-10
44454.4,1.47035e-07,7.75049e-10
44457.6,1.45759e-07,7.68306e-10
44460.8,1.46789e-07,7.73658e-10
44464,1.47988e-07,7.80047e-10
44467.2,1.478e-07,7.79181e-10
44470.4,1.46924e-07,7.74526e-10
44473.6,1.47732e-07,7.78792e-10
44476.8,1.47045e-07,7.75141e-10
44480,1.47971e-07,7.79933e-10
44483.2,1.47144e-07,7.75592e-10
44486.4,1.45937e-07,7.69223e-10
44489.6,1.4594e-07,7.69313e-10
44492.8,1.45852e-07,7.68817e-10
44496,1.46853e-07,7.74102e-10
44499.2,1.47562e-07,7.77833e-10
44502.4,1.46157e-07,7.70434e-10
44505.6,1.46959e-07,7.74647e-10
44508.8,1.46665e-07,7.73196e-10
44512,1.47737e-07,7.78843e-10
44515.2,1.47359e-07,7.7684e-10
44518.4,1.46272e-07,7.71042e-10
44521.6,1.45825e-07,7.68644e-10
44524.8,1.46403e-07,7.7172e-10
44528,1.4557e-07,7.67312e-10
44531.2,1.46e-07,7.69692e-10
44534.4,1.47201e-07,7.75966e-10
44537.6,1.46643e-07,7.72959e-10
44540.8,1.47542e-07,7.77741e-10
44544,1.46311e-07,7.7118e-10
44547.2,1.46464e-07,7.72197e-10
44550.4,1.45547e-07,7.67287e-10
44553.6,1.45769e-07,7.68416e-10
44556.8,1.47502e-07,7.7751e-10
44560,1.46909e-07,7.74444e-10
44563.2,1.46544e-07,7.725e-10
44566.4,1.47276e-07,7.76307e-10
44569.6,1.48131e-07,7.80835e-10
44572.8,1.46936e-07,7.74587e-10
44576,1.44624e-07,7.62316e-10
44579.2,1.4495e-07,7.6406e-10
44582.4,1.46631e-07,7.72925e-10
44585.6,1.46525e-07,7.72389e-10
44588.8,1.46929e-07,7.74553e-10
44592,1.47445e-07,7.77281e-10
44595.2,1.46802e-07,7.73748e-10
44598.4,1.46943e-07,7.74573e-10
44601.6,1.47227e-07,7.75994e-10
44604.8,1.46561e-07,7.7254e-10
44608,1.45564e-07,7.67301e-10
44611.2,1.47251e-07,7.76224e-10
44614.4,1.46624e-07,7.72935e-10
44617.6,1.47409e-07,7.77035e-10
44620.8,1.49029e-07,7.85564e-10
44624,1.48407e-07,7.8247e-10
44627.2,1.46823e-07,7.7408e-10
44630.4,1.46628e-07,7.72931e-10
44633.6,1.46498e-07,7.7218e-10
44636.8,1.46142e-07,7.70295e-10
44640,1.4693e-07,7.74468e-10
44643.2,1.4681e-07,7.73888e-10
44646.4,1.46944e-07,7.74518e-10
44649.6,1.46997e-07,7.74873e-10
44652.8,1.45717e-07,7.68096e-10
44656,1.4633e-07,7.71321e-10
44659.2,1.47163e-07,7.75736e-10
44662.4,1.47869e-07,7.79471e-10
44665.6,1.46255e-07,7.70991e-10
44668.8,1.45517e-07,7.67016e-10
44672,1.46181e-07,7.70499e-10
44675.2,1.45767e-07,7.68323e-10
44678.4,1.47964e-07,7.79991e-10
44681.6,1.47828e-07,7.79257e-10
44684.8,1.47553e-07,7.77833e-10
44688,1.46629e-07,7.73003e-10
44691.2,1.47397e-07,7.77013e-10
44694.4,1.4724e-07,7.76081e-10
44697.6,1.45549e-07,7.67237e-10
44700.8,1.47127e-07,7.75456e-10
44704,1.46639e-07,7.72908e-10
44707.2,1.46071e-07,7.69985e-10
44710.4,1.45934e-07,7.69213e-10
44713.6,1.47221e-07,7.76078e-10
44716.8,1.46836e-07,7.74165e-10
44720,1.46551e-07,7.72535e-10
44723.2,1.46426e-07,7.71899e-10
44726.4,1.46149e-07,7.7056e-10
44729.6,1.46322e-07,7.71305e-10
44732.8,1.45521e-07,7.67038e-10
44736,1.4592e-07,7.69186e-10
44739.2,1.46362e-07,7.7151e-10
44742.4,1.46678e-07,7.73106e-10
44745.6,1.46872e-07,7.74237e-10
44748.8,1.46514e-07,7.72376e-10
44752,1.46191e-07,7.70601e-10
44755.2,1.46458e-07,7.72088e-10
44758.4,1.46168e-07,7.70485e-10
44761.6,1.45933e-07,7.692e-10
44764.8,1.47509e-07,7.77529e-10
44768,1.47772e-07,7.78912e-10
44771.2,1.477e-07,7.786e-10
44774.4,1.46581e-07,7.72667e-10
44777.6,1.46384e-07,7.71639e-10
44780.8,1.46525e-07,7.72381e-10
44784,1.46343e-07,7.71386e-10
44787.2,1.46889e-07,7.74201e-10
44790.4,1.47227e-07,7.75994e-10
44793.6,1.46678e-07,7.73116e-10
44796.8,1.47482e-07,7.77393e-10
44800,1.47297e-07,7.76394e-10
44803.2,1.46223e-07,7.70727e-10
44806.4,1.46893e-07,7.74345e-10
44809.6,1.46607e-07,7.72864e-10
44812.8,1.46607e-07,7.72962e-10
44816,1.46342e-07,7.71483e-10
44819.2,1.4678e-07,7.73836e-10
44822.4,1.47322e-07,7.76666e-10
44825.6,1.48271e-07,7.81627e-10
44828.8,1.47653e-07,7.78325e-10
44832,1.4651e-07,7.72325e-10
44835.2,1.46556e-07,7.72478e-10
44838.4,1.4657e-07,7.72592e-10
44841.6,1.45983e-07,7.69496e-10
44844.8,1.46439e-07,7.71847e-10
44848,1.47164e-07,7.75739e-10
44851.2,1.47201e-07,7.75855e-10
44854.4,1.46746e-07,7.73607e-10
44857.6,1.47136e-07,7.75695e-10
44860.8,1.46443e-07,7.71942e-10
44864,1.46122e-07,7.70274e-10
44867.2,1.47434e-07,7.7722e-10
44870.4,1.47592e-07,7.77933e-10
44873.6,1.48284e-07,7.81616e-10
44876.8,1.48476e-07,7.82678e-10
44880,1.46221e-07,7.70808e-10
44883.2,1.46478e-07,7.72122e-10
44886.4,1.47539e-07,7.77694e-10
44889.6,1.48757e-07,7.84185e-10
44892.8,1.4793e-07,7.79903e-10
44896,1.46873e-07,7.74248e-10
44899.2,1.46219e-07,7.70819e-10
44902.4,1.46235e-07,7.70792e-10
44905.6,1.47291e-07,7.76318e-10
44908.8,1.47006e-07,7.74854e-10
44912,1.47396e-07,7.76932e-10
44915.2,1.46141e-07,7.70316e-10
44918.4,1.469e-07,7.74273e-10
44921.6,1.48151e-07,7.80906e-10
44924.8,1.47005e-07,7.7492e-10
44928,1.4577e-07,7.68341e-10
44931.2,1.46473e-07,7.72046e-10
44934.4,1.4657e-07,7.72591e-10
44937.6,1.46682e-07,7.73191e-10
44940.8,1.46209e-07,7.70675e-10
44944,1.4662e-07,7.72916e-10
44947.2,1.47218e-07,7.76073e-10
44950.4,1.47306e-07,7.76572e-10
44953.6,1.47618e-07,7.78221e-10
44956.8,1.4711e-07,7.75423e-10
44960,1.48236e-07,7.8156e-10
44963.2,1.47492e-07,7.77454e-10
44966.4,1.47431e-07,7.77271e-10
44969.6,1.47675e-07,7.78442e-10
44972.8,1.46718e-07,7.73395e-10
44976,1.47202e-07,7.76011e-10
44979.2,1.46729e-07,7.73501e-10
44982.4,1.46102e-07,7.70145e-10
44985.6,1.47016e-07,7.74932e-10
44988.8,1.47276e-07,7.7639e-10
44992,1.46783e-07,7.73844e-10
44995.2,1.45881e-07,7.68958e-10
44998.4,1.45972e-07,7.6951e-10
45001.6,1.46484e-07,7.72131e-10
45004.8,1.46642e-07,7.72961e-10
45008,1.4615e-07,7.70377e-10
45011.2,1.46052e-07,7.69852e-10
45014.4,1.4702e-07,7.74906e-10
45017.6,1.46752e-07,7.7356e-10
45020.8,1.4708e-07,7.7521e-10
45024,1.47291e-07,7.76404e-10
45027.2,1.47839e-07,7.7929e-10
45030.4,1.46742e-07,7.73514e-10
45033.6,1.45656e-07,7.67765e-10
45036.8,1.46355e-07,7.71444e-10
45040,1.47446e-07,7.77243e-10
45043.2,1.46422e-07,7.71836e-10
45046.4,1.45092e-07,7.64884e-10
45049.6,1.46939e-07,7.74499e-10
45052.8,1.47912e-07,7.79777e-10
45056,1.48533e-07,7.82957e-10
45059.2,1.47225e-07,7.76112e-10
45062.4,1.46292e-07,7.71226e-10
45065.6,1.47054e-07,7.75282e-10
45068.8,1.4711e-07,7.75438e-10
45072,1.47646e-07,7.78332e-10
45075.2,1.46167e-07,7.70474e-10
45078.4,1.46352e-07,7.71398e-10
45081.6,1.45637e-07,7.67662e-10
45084.8,1.46624e-07,7.729e-10
45088,1.46674e-07,7.73114e-10
45091.2,1.45551e-07,7.67184e-10
45094.4,1.46769e-07,7.73616e-10
45097.6,1.47526e-07,7.77652e-10
45100.8,1.4729e-07,7.76394e-10
45104,1.4685e-07,7.74003e-10
45107.2,1.46244e-07,7.70928e-10
45110.4,1.46958e-07,7.7466e-10
45113.6,1.47763e-07,7.78957e-10
45116.8,1.46556e-07,7.72564e-10
45120,1.45187e-07,7.65269e-10
45123.2,1.4571e-07,7.68064e-10
45126.4,1.46604e-07,7.72752e-10
45129.6,1.46507e-07,7.72294e-10
45132.8,1.4613e-07,7.70284e-10
45136,1.47303e-07,7.76478e-10
45139.2,1.46886e-07,7.74349e-10
45142.4,1.46041e-07,7.69852e-10
45145.6,1.46276e-07,7.71046e-10
45148.8,1.4726e-07,7.76244e-10
45152,1.45708e-07,7.68105e-10
45155.2,1.46481e-07,7.72156e-10
45158.4,1.45823e-07,7.68699e-10
45161.6,1.46507e-07,7.72322e-10
45164.8,1.46621e-07,7.72855e-10
45168,1.45661e-07,7.67744e-10
45171.2,1.45998e-07,7.69598e-10
45174.4,1.46416e-07,7.71794e-10
45177.6,1.46278e-07,7.71087e-10
45180.8,1.47325e-07,7.76685e-10
45184,1.47504e-07,7.77569e-10
45187.2,1.46516e-07,7.72363e-10
45190.4,1.47267e-07,7.76444e-10
45193.6,1.46775e-07,7.73806e-10
45196.8,1.45895e-07,7.69078e-10
45200,1.47079e-07,7.75289e-10
45203.2,1.46499e-07,7.72292e-10
45206.4,1.45685e-07,7.68011e-10
45209.6,1.46051e-07,7.69826e-10
45212.8,1.47017e-07,7.74894e-10
45216,1.4736e-07,7.76718e-10
45219.2,1.47662e-07,7.78329e-10
45222.4,1.46825e-07,7.73919e-10
45225.6,1.47118e-07,7.75523e-10
45228.8,1.47428e-07,7.77268e-10
45232,1.46338e-07,7.71442e-10
45235.2,1.46243e-07,7.70938e-10
45238.4,1.46826e-07,7.74048e-10
45241.6,1.46539e-07,7.72491e-10
45244.8,1.46466e-07,7.72001e-10
45248,1.47184e-07,7.7585e-10
45251.2,1.46714e-07,7.73413e-10
45254.4,1.465e-07,7.72258e-10
45257.6,1.4669e-07,7.73296e-10
45260.8,1.48009e-07,7.80194e-10
45264,1.4743e-07,7.77213e-10
45267.2,1.46573e-07,7.72676e-10
45270.4,1.46872e-07,7.74167e-10
45273.6,1.46826e-07,7.74019e-10
45276.8,1.46831e-07,7.74202e-10
45280,1.4626e-07,7.70996e-10
45283.2,1.46932e-07,7.7452e-10
45286.4,1.48971e-07,7.85369e-10
45289.6,1.49709e-07,7.89304e-10
